ID,old_url,new_landing_page_url,new_iiif_manifest_url
ui_sheetmaps_313,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_313,https://digital.lib.uiowa.edu/node/802012,https://digital.lib.uiowa.edu/node/802012/iiif-p/manifest
ui_sheetmaps_314,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_314,https://digital.lib.uiowa.edu/node/604649,https://digital.lib.uiowa.edu/node/604649/iiif-p/manifest
ui_sheetmaps_315,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_315,https://digital.lib.uiowa.edu/node/751526,https://digital.lib.uiowa.edu/node/751526/iiif-p/manifest
ui_sheetmaps_316,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_316,https://digital.lib.uiowa.edu/node/55315,https://digital.lib.uiowa.edu/node/55315/iiif-p/manifest
ui_sheetmaps_319,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_319,https://digital.lib.uiowa.edu/node/229648,https://digital.lib.uiowa.edu/node/229648/iiif-p/manifest
ui_sheetmaps_32,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_32,https://digital.lib.uiowa.edu/node/282723,https://digital.lib.uiowa.edu/node/282723/iiif-p/manifest
ui_sheetmaps_320,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_320,https://digital.lib.uiowa.edu/node/515719,https://digital.lib.uiowa.edu/node/515719/iiif-p/manifest
ui_sheetmaps_321,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_321,https://digital.lib.uiowa.edu/node/887475,https://digital.lib.uiowa.edu/node/887475/iiif-p/manifest
ui_sheetmaps_323,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_323,https://digital.lib.uiowa.edu/node/53865,https://digital.lib.uiowa.edu/node/53865/iiif-p/manifest
ui_sheetmaps_324,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_324,https://digital.lib.uiowa.edu/node/399007,https://digital.lib.uiowa.edu/node/399007/iiif-p/manifest
ui_sheetmaps_33,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_33,https://digital.lib.uiowa.edu/node/349617,https://digital.lib.uiowa.edu/node/349617/iiif-p/manifest
ui_sheetmaps_34,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_34,https://digital.lib.uiowa.edu/node/582692,https://digital.lib.uiowa.edu/node/582692/iiif-p/manifest
ui_sheetmaps_35,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_35,https://digital.lib.uiowa.edu/node/422450,https://digital.lib.uiowa.edu/node/422450/iiif-p/manifest
ui_sheetmaps_36,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_36,https://digital.lib.uiowa.edu/node/700139,https://digital.lib.uiowa.edu/node/700139/iiif-p/manifest
ui_sheetmaps_37,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_37,https://digital.lib.uiowa.edu/node/821344,https://digital.lib.uiowa.edu/node/821344/iiif-p/manifest
ui_sheetmaps_38,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_38,https://digital.lib.uiowa.edu/node/235914,https://digital.lib.uiowa.edu/node/235914/iiif-p/manifest
ui_sheetmaps_39,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_39,https://digital.lib.uiowa.edu/node/113126,https://digital.lib.uiowa.edu/node/113126/iiif-p/manifest
ui_sheetmaps_4,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_4,https://digital.lib.uiowa.edu/node/197261,https://digital.lib.uiowa.edu/node/197261/iiif-p/manifest
ui_sheetmaps_40,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_40,https://digital.lib.uiowa.edu/node/563469,https://digital.lib.uiowa.edu/node/563469/iiif-p/manifest
ui_sheetmaps_41,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_41,https://digital.lib.uiowa.edu/node/392755,https://digital.lib.uiowa.edu/node/392755/iiif-p/manifest
ui_sheetmaps_42,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_42,https://digital.lib.uiowa.edu/node/611821,https://digital.lib.uiowa.edu/node/611821/iiif-p/manifest
ui_sheetmaps_43,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_43,https://digital.lib.uiowa.edu/node/865346,https://digital.lib.uiowa.edu/node/865346/iiif-p/manifest
ui_sheetmaps_44,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_44,https://digital.lib.uiowa.edu/node/334933,https://digital.lib.uiowa.edu/node/334933/iiif-p/manifest
ui_sheetmaps_45,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_45,Error: No redirect or process failed (TimeoutException),
ui_sheetmaps_46,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_46,https://digital.lib.uiowa.edu/node/559126,https://digital.lib.uiowa.edu/node/559126/iiif-p/manifest
ui_sheetmaps_47,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_47,https://digital.lib.uiowa.edu/node/279349,https://digital.lib.uiowa.edu/node/279349/iiif-p/manifest
ui_sheetmaps_48,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_48,https://digital.lib.uiowa.edu/node/612926,https://digital.lib.uiowa.edu/node/612926/iiif-p/manifest
ui_sheetmaps_49,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_49,https://digital.lib.uiowa.edu/node/160357,https://digital.lib.uiowa.edu/node/160357/iiif-p/manifest
ui_sheetmaps_50,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_50,https://digital.lib.uiowa.edu/node/154392,https://digital.lib.uiowa.edu/node/154392/iiif-p/manifest
ui_sheetmaps_51,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_51,https://digital.lib.uiowa.edu/node/449801,https://digital.lib.uiowa.edu/node/449801/iiif-p/manifest
ui_sheetmaps_52,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_52,https://digital.lib.uiowa.edu/node/320436,https://digital.lib.uiowa.edu/node/320436/iiif-p/manifest
ui_sheetmaps_53,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_53,https://digital.lib.uiowa.edu/node/219289,https://digital.lib.uiowa.edu/node/219289/iiif-p/manifest
ui_sheetmaps_54,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_54,https://digital.lib.uiowa.edu/node/785557,https://digital.lib.uiowa.edu/node/785557/iiif-p/manifest
ui_sheetmaps_55,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_55,https://digital.lib.uiowa.edu/node/626826,https://digital.lib.uiowa.edu/node/626826/iiif-p/manifest
ui_sheetmaps_56,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_56,https://digital.lib.uiowa.edu/node/425713,https://digital.lib.uiowa.edu/node/425713/iiif-p/manifest
ui_sheetmaps_57,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_57,https://digital.lib.uiowa.edu/node/413134,https://digital.lib.uiowa.edu/node/413134/iiif-p/manifest
ui_sheetmaps_58,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_58,Error: No redirect or process failed (TimeoutException),
ui_sheetmaps_59,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_59,https://digital.lib.uiowa.edu/node/896422,https://digital.lib.uiowa.edu/node/896422/iiif-p/manifest
ui_sheetmaps_6,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_6,https://digital.lib.uiowa.edu/node/640176,https://digital.lib.uiowa.edu/node/640176/iiif-p/manifest
ui_sheetmaps_60,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_60,https://digital.lib.uiowa.edu/node/301950,https://digital.lib.uiowa.edu/node/301950/iiif-p/manifest
ui_sheetmaps_61,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_61,https://digital.lib.uiowa.edu/node/404350,https://digital.lib.uiowa.edu/node/404350/iiif-p/manifest
ui_sheetmaps_62,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_62,https://digital.lib.uiowa.edu/node/694021,https://digital.lib.uiowa.edu/node/694021/iiif-p/manifest
ui_sheetmaps_63,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_63,https://digital.lib.uiowa.edu/node/266780,https://digital.lib.uiowa.edu/node/266780/iiif-p/manifest
ui_sheetmaps_64,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_64,https://digital.lib.uiowa.edu/node/433737,https://digital.lib.uiowa.edu/node/433737/iiif-p/manifest
ui_sheetmaps_65,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_65,https://digital.lib.uiowa.edu/node/202805,https://digital.lib.uiowa.edu/node/202805/iiif-p/manifest
ui_sheetmaps_66,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_66,https://digital.lib.uiowa.edu/node/892727,https://digital.lib.uiowa.edu/node/892727/iiif-p/manifest
ui_sheetmaps_67,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_67,https://digital.lib.uiowa.edu/node/899809,https://digital.lib.uiowa.edu/node/899809/iiif-p/manifest
ui_sheetmaps_68,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_68,https://digital.lib.uiowa.edu/node/529838,https://digital.lib.uiowa.edu/node/529838/iiif-p/manifest
ui_sheetmaps_69,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_69,https://digital.lib.uiowa.edu/node/657634,https://digital.lib.uiowa.edu/node/657634/iiif-p/manifest
ui_sheetmaps_7,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_7,https://digital.lib.uiowa.edu/node/407538,https://digital.lib.uiowa.edu/node/407538/iiif-p/manifest
ui_sheetmaps_70,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_70,https://digital.lib.uiowa.edu/node/52341,https://digital.lib.uiowa.edu/node/52341/iiif-p/manifest
ui_sheetmaps_71,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_71,https://digital.lib.uiowa.edu/node/701340,https://digital.lib.uiowa.edu/node/701340/iiif-p/manifest
ui_sheetmaps_72,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_72,https://digital.lib.uiowa.edu/node/177288,https://digital.lib.uiowa.edu/node/177288/iiif-p/manifest
ui_sheetmaps_73,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_73,https://digital.lib.uiowa.edu/node/882363,https://digital.lib.uiowa.edu/node/882363/iiif-p/manifest
ui_sheetmaps_74,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_74,https://digital.lib.uiowa.edu/node/21594,https://digital.lib.uiowa.edu/node/21594/iiif-p/manifest
ui_sheetmaps_75,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_75,https://digital.lib.uiowa.edu/node/375157,https://digital.lib.uiowa.edu/node/375157/iiif-p/manifest
ui_sheetmaps_76,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_76,https://digital.lib.uiowa.edu/node/882298,https://digital.lib.uiowa.edu/node/882298/iiif-p/manifest
ui_sheetmaps_77,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_77,https://digital.lib.uiowa.edu/node/214943,https://digital.lib.uiowa.edu/node/214943/iiif-p/manifest
ui_sheetmaps_78,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_78,https://digital.lib.uiowa.edu/node/642527,https://digital.lib.uiowa.edu/node/642527/iiif-p/manifest
ui_sheetmaps_79,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_79,https://digital.lib.uiowa.edu/node/137397,https://digital.lib.uiowa.edu/node/137397/iiif-p/manifest
ui_sheetmaps_8,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_8,https://digital.lib.uiowa.edu/node/848604,https://digital.lib.uiowa.edu/node/848604/iiif-p/manifest
ui_sheetmaps_80,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_80,https://digital.lib.uiowa.edu/node/696168,https://digital.lib.uiowa.edu/node/696168/iiif-p/manifest
ui_sheetmaps_81,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_81,https://digital.lib.uiowa.edu/node/585576,https://digital.lib.uiowa.edu/node/585576/iiif-p/manifest
ui_sheetmaps_82,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_82,https://digital.lib.uiowa.edu/node/800939,https://digital.lib.uiowa.edu/node/800939/iiif-p/manifest
ui_sheetmaps_83,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_83,https://digital.lib.uiowa.edu/node/892503,https://digital.lib.uiowa.edu/node/892503/iiif-p/manifest
ui_sheetmaps_84,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_84,https://digital.lib.uiowa.edu/node/93268,https://digital.lib.uiowa.edu/node/93268/iiif-p/manifest
ui_sheetmaps_85,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_85,https://digital.lib.uiowa.edu/node/665408,https://digital.lib.uiowa.edu/node/665408/iiif-p/manifest
ui_sheetmaps_86,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_86,https://digital.lib.uiowa.edu/node/534825,https://digital.lib.uiowa.edu/node/534825/iiif-p/manifest
ui_sheetmaps_87,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_87,https://digital.lib.uiowa.edu/node/577391,https://digital.lib.uiowa.edu/node/577391/iiif-p/manifest
ui_sheetmaps_88,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_88,https://digital.lib.uiowa.edu/node/427489,https://digital.lib.uiowa.edu/node/427489/iiif-p/manifest
ui_sheetmaps_89,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_89,https://digital.lib.uiowa.edu/node/636289,https://digital.lib.uiowa.edu/node/636289/iiif-p/manifest
ui_sheetmaps_9,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_9,Error: No redirect or process failed (TimeoutException),
ui_sheetmaps_90,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_90,https://digital.lib.uiowa.edu/node/210838,https://digital.lib.uiowa.edu/node/210838/iiif-p/manifest
ui_sheetmaps_91,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_91,https://digital.lib.uiowa.edu/node/693086,https://digital.lib.uiowa.edu/node/693086/iiif-p/manifest
ui_sheetmaps_92,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_92,https://digital.lib.uiowa.edu/node/637770,https://digital.lib.uiowa.edu/node/637770/iiif-p/manifest
ui_sheetmaps_93,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_93,https://digital.lib.uiowa.edu/node/842153,https://digital.lib.uiowa.edu/node/842153/iiif-p/manifest
ui_sheetmaps_94,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_94,https://digital.lib.uiowa.edu/node/145589,https://digital.lib.uiowa.edu/node/145589/iiif-p/manifest
ui_sheetmaps_95,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_95,Error: No redirect or process failed (TimeoutException),
ui_sheetmaps_96,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_96,https://digital.lib.uiowa.edu/node/186866,https://digital.lib.uiowa.edu/node/186866/iiif-p/manifest
ui_sheetmaps_97,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_97,https://digital.lib.uiowa.edu/node/270132,https://digital.lib.uiowa.edu/node/270132/iiif-p/manifest
ui_sheetmaps_98,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_98,https://digital.lib.uiowa.edu/node/146600,https://digital.lib.uiowa.edu/node/146600/iiif-p/manifest
ui_sheetmaps_99,https://digital.lib.uiowa.edu/islandora/object/ui%3Asheetmaps_99,https://digital.lib.uiowa.edu/node/575823,https://digital.lib.uiowa.edu/node/575823/iiif-p/manifest
ui_testiadep_1019,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1019,https://digital.lib.uiowa.edu/node/74665,https://digital.lib.uiowa.edu/node/74665/iiif-p/manifest
ui_testiadep_1057,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1057,https://digital.lib.uiowa.edu/node/13720,https://digital.lib.uiowa.edu/node/13720/iiif-p/manifest
ui_testiadep_1097,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1097,https://digital.lib.uiowa.edu/node/270772,https://digital.lib.uiowa.edu/node/270772/iiif-p/manifest
ui_testiadep_1133,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1133,https://digital.lib.uiowa.edu/node/23453,https://digital.lib.uiowa.edu/node/23453/iiif-p/manifest
ui_testiadep_1190,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1190,https://digital.lib.uiowa.edu/node/38492,https://digital.lib.uiowa.edu/node/38492/iiif-p/manifest
ui_testiadep_1204,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1204,https://digital.lib.uiowa.edu/node/23281,https://digital.lib.uiowa.edu/node/23281/iiif-p/manifest
ui_testiadep_1216,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1216,https://digital.lib.uiowa.edu/node/8927,https://digital.lib.uiowa.edu/node/8927/iiif-p/manifest
ui_testiadep_1231,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1231,https://digital.lib.uiowa.edu/node/72243,https://digital.lib.uiowa.edu/node/72243/iiif-p/manifest
ui_testiadep_1283,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1283,Error: No redirect or process failed (TimeoutException),
ui_testiadep_1335,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1335,https://digital.lib.uiowa.edu/node/21805,https://digital.lib.uiowa.edu/node/21805/iiif-p/manifest
ui_testiadep_1368,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1368,https://digital.lib.uiowa.edu/node/41501,https://digital.lib.uiowa.edu/node/41501/iiif-p/manifest
ui_testiadep_1402,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1402,https://digital.lib.uiowa.edu/node/2372,https://digital.lib.uiowa.edu/node/2372/iiif-p/manifest
ui_testiadep_1517,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1517,https://digital.lib.uiowa.edu/node/2645,https://digital.lib.uiowa.edu/node/2645/iiif-p/manifest
ui_testiadep_1539,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1539,https://digital.lib.uiowa.edu/node/67674,https://digital.lib.uiowa.edu/node/67674/iiif-p/manifest
ui_testiadep_1554,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1554,Error: No redirect or process failed (TimeoutException),
ui_testiadep_1577,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1577,https://digital.lib.uiowa.edu/node/32662,https://digital.lib.uiowa.edu/node/32662/iiif-p/manifest
ui_testiadep_1604,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1604,https://digital.lib.uiowa.edu/node/118299,https://digital.lib.uiowa.edu/node/118299/iiif-p/manifest
ui_testiadep_1727,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1727,https://digital.lib.uiowa.edu/node/80962,https://digital.lib.uiowa.edu/node/80962/iiif-p/manifest
ui_testiadep_1730,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1730,https://digital.lib.uiowa.edu/node/44449,https://digital.lib.uiowa.edu/node/44449/iiif-p/manifest
ui_testiadep_1733,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1733,https://digital.lib.uiowa.edu/node/688540,https://digital.lib.uiowa.edu/node/688540/iiif-p/manifest
ui_testiadep_1736,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1736,https://digital.lib.uiowa.edu/node/37685,https://digital.lib.uiowa.edu/node/37685/iiif-p/manifest
ui_testiadep_1739,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1739,https://digital.lib.uiowa.edu/node/44939,https://digital.lib.uiowa.edu/node/44939/iiif-p/manifest
ui_testiadep_1742,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1742,https://digital.lib.uiowa.edu/node/232178,https://digital.lib.uiowa.edu/node/232178/iiif-p/manifest
ui_testiadep_1745,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1745,https://digital.lib.uiowa.edu/node/146702,https://digital.lib.uiowa.edu/node/146702/iiif-p/manifest
ui_testiadep_1748,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1748,https://digital.lib.uiowa.edu/node/270309,https://digital.lib.uiowa.edu/node/270309/iiif-p/manifest
ui_testiadep_1751,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1751,https://digital.lib.uiowa.edu/node/168262,https://digital.lib.uiowa.edu/node/168262/iiif-p/manifest
ui_testiadep_1754,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1754,https://digital.lib.uiowa.edu/node/382034,https://digital.lib.uiowa.edu/node/382034/iiif-p/manifest
ui_testiadep_1757,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1757,Error: No redirect or process failed (TimeoutException),
ui_testiadep_1760,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1760,https://digital.lib.uiowa.edu/node/485627,https://digital.lib.uiowa.edu/node/485627/iiif-p/manifest
ui_testiadep_1763,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1763,https://digital.lib.uiowa.edu/node/412897,https://digital.lib.uiowa.edu/node/412897/iiif-p/manifest
ui_testiadep_1766,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1766,https://digital.lib.uiowa.edu/node/411779,https://digital.lib.uiowa.edu/node/411779/iiif-p/manifest
ui_testiadep_1769,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1769,https://digital.lib.uiowa.edu/node/507520,https://digital.lib.uiowa.edu/node/507520/iiif-p/manifest
ui_testiadep_1770,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1770,https://digital.lib.uiowa.edu/node/484476,https://digital.lib.uiowa.edu/node/484476/iiif-p/manifest
ui_testiadep_1771,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1771,https://digital.lib.uiowa.edu/node/559102,https://digital.lib.uiowa.edu/node/559102/iiif-p/manifest
ui_testiadep_1772,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1772,Error: No redirect or process failed (TimeoutException),
ui_testiadep_1773,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1773,https://digital.lib.uiowa.edu/node/623961,https://digital.lib.uiowa.edu/node/623961/iiif-p/manifest
ui_testiadep_1774,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1774,https://digital.lib.uiowa.edu/node/7918,https://digital.lib.uiowa.edu/node/7918/iiif-p/manifest
ui_testiadep_1775,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1775,https://digital.lib.uiowa.edu/node/533116,https://digital.lib.uiowa.edu/node/533116/iiif-p/manifest
ui_testiadep_1776,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1776,https://digital.lib.uiowa.edu/node/273337,https://digital.lib.uiowa.edu/node/273337/iiif-p/manifest
ui_testiadep_1777,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1777,https://digital.lib.uiowa.edu/node/247342,https://digital.lib.uiowa.edu/node/247342/iiif-p/manifest
ui_testiadep_1778,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1778,https://digital.lib.uiowa.edu/node/83714,https://digital.lib.uiowa.edu/node/83714/iiif-p/manifest
ui_testiadep_1779,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1779,https://digital.lib.uiowa.edu/node/842818,https://digital.lib.uiowa.edu/node/842818/iiif-p/manifest
ui_testiadep_1780,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1780,Error: No redirect or process failed (TimeoutException),
ui_testiadep_1781,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1781,https://digital.lib.uiowa.edu/node/467617,https://digital.lib.uiowa.edu/node/467617/iiif-p/manifest
ui_testiadep_1782,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1782,https://digital.lib.uiowa.edu/node/811119,https://digital.lib.uiowa.edu/node/811119/iiif-p/manifest
ui_testiadep_1783,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1783,https://digital.lib.uiowa.edu/node/528827,https://digital.lib.uiowa.edu/node/528827/iiif-p/manifest
ui_testiadep_1784,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1784,https://digital.lib.uiowa.edu/node/105339,https://digital.lib.uiowa.edu/node/105339/iiif-p/manifest
ui_testiadep_1785,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1785,https://digital.lib.uiowa.edu/node/199640,https://digital.lib.uiowa.edu/node/199640/iiif-p/manifest
ui_testiadep_1786,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1786,Error: No redirect or process failed (TimeoutException),
ui_testiadep_1787,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1787,https://digital.lib.uiowa.edu/node/742227,https://digital.lib.uiowa.edu/node/742227/iiif-p/manifest
ui_testiadep_1788,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1788,https://digital.lib.uiowa.edu/node/671141,https://digital.lib.uiowa.edu/node/671141/iiif-p/manifest
ui_testiadep_1789,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1789,https://digital.lib.uiowa.edu/node/857264,https://digital.lib.uiowa.edu/node/857264/iiif-p/manifest
ui_testiadep_1790,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1790,https://digital.lib.uiowa.edu/node/599428,https://digital.lib.uiowa.edu/node/599428/iiif-p/manifest
ui_testiadep_1791,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1791,https://digital.lib.uiowa.edu/node/442857,https://digital.lib.uiowa.edu/node/442857/iiif-p/manifest
ui_testiadep_1792,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1792,https://digital.lib.uiowa.edu/node/642712,https://digital.lib.uiowa.edu/node/642712/iiif-p/manifest
ui_testiadep_1793,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1793,https://digital.lib.uiowa.edu/node/566707,https://digital.lib.uiowa.edu/node/566707/iiif-p/manifest
ui_testiadep_1794,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1794,https://digital.lib.uiowa.edu/node/291476,https://digital.lib.uiowa.edu/node/291476/iiif-p/manifest
ui_testiadep_1795,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1795,https://digital.lib.uiowa.edu/node/100750,https://digital.lib.uiowa.edu/node/100750/iiif-p/manifest
ui_testiadep_1796,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1796,https://digital.lib.uiowa.edu/node/854158,https://digital.lib.uiowa.edu/node/854158/iiif-p/manifest
ui_testiadep_1797,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1797,https://digital.lib.uiowa.edu/node/442387,https://digital.lib.uiowa.edu/node/442387/iiif-p/manifest
ui_testiadep_1798,https://digital.lib.uiowa.edu/islandora/object/ui%3Atestiadep_1798,https://digital.lib.uiowa.edu/node/513633,https://digital.lib.uiowa.edu/node/513633/iiif-p/manifest
